orderdate,productcode,ordernumber,initial_qnty_in_stock,quantityordered,product_sold_so_far,updatedStock,are_we_going_to_fulfill_next_order
2003-02-11,S24_3151,10105,9173,44,44,9129,yes
2003-04-28,S24_3151,10119,9173,35,79,9094,yes
2003-06-12,S24_3151,10129,9173,41,120,9053,yes
2003-08-08,S24_3151,10142,9173,49,169,9004,yes
2003-10-02,S24_3151,10154,9173,31,200,8973,yes
2003-10-23,S24_3151,10167,9173,20,220,8953,yes
2003-11-07,S24_3151,10177,9173,45,265,8908,yes
2003-11-14,S24_3151,10185,9173,33,298,8875,yes
2003-11-26,S24_3151,10197,9173,47,345,8828,yes
2004-01-02,S24_3151,10208,9173,20,365,8808,yes
2004-02-19,S24_3151,10222,9173,47,412,8761,yes
2004-03-29,S24_3151,10233,9173,40,452,8721,yes
2004-05-07,S24_3151,10248,9173,30,482,8691,yes
2004-06-17,S24_3151,10261,9173,22,504,8669,yes
2004-07-21,S24_3151,10273,9173,27,531,8642,yes
2004-08-20,S24_3151,10283,9173,34,565,8608,yes
2004-09-10,S24_3151,10295,9173,46,611,8562,yes
2004-10-14,S24_3151,10306,9173,31,642,8531,yes
2004-10-29,S24_3151,10315,9173,24,666,8507,yes
2004-11-09,S24_3151,10326,9173,41,707,8466,yes
2004-11-23,S24_3151,10339,9173,55,762,8411,yes
2004-12-02,S24_3151,10350,9173,30,792,8381,yes
2004-12-16,S24_3151,10360,9173,36,828,8345,yes
2005-01-31,S24_3151,10373,9173,33,861,8312,yes
2005-02-23,S24_3151,10384,9173,43,904,8269,yes
2005-03-23,S24_3151,10396,9173,27,931,8242,yes
2005-05-06,S24_3151,10414,9173,60,991,8182,yes
2003-03-18,S24_3191,10110,4695,27,27,4668,yes
2003-05-21,S24_3191,10124,4695,49,76,4619,yes
2003-07-07,S24_3191,10138,4695,49,125,4570,yes
2003-09-11,S24_3191,10148,4695,31,156,4539,yes
2003-10-06,S24_3191,10302,4695,48,204,4491,yes
2003-10-17,S24_3191,10161,4695,20,224,4471,yes
2003-11-05,S24_3191,10172,4695,24,248,4447,yes
2003-11-12,S24_3191,10182,4695,33,281,4414,yes
2003-11-20,S24_3191,10192,4695,32,313,4382,yes
2003-12-02,S24_3191,10204,4695,40,353,4342,yes
2004-01-16,S24_3191,10212,4695,27,380,4315,yes
2004-03-02,S24_3191,10227,4695,40,420,4275,yes
2004-04-13,S24_3191,10241,4695,26,446,4249,yes
2004-06-03,S24_3191,10254,4695,42,488,4207,yes
2004-07-07,S24_3191,10267,4695,44,532,4163,yes
2004-08-09,S24_3191,10279,4695,33,565,4130,yes
2004-09-01,S24_3191,10288,4695,34,599,4096,yes
2004-10-16,S24_3191,10311,4695,25,624,4071,yes
2004-11-04,S24_3191,10321,4695,39,663,4032,yes
2004-11-17,S24_3191,10332,4695,45,708,3987,yes
2004-11-29,S24_3191,10346,4695,24,732,3963,yes
2005-01-19,S24_3191,10368,4695,46,778,3917,yes
2005-02-16,S24_3191,10380,4695,44,822,3873,yes
2005-04-22,S24_3191,10407,4695,13,835,3860,yes
2005-05-29,S24_3191,10420,4695,35,870,3825,yes
2003-03-03,S24_3371,10108,7995,30,30,7965,yes
2003-05-08,S24_3371,10122,7995,34,64,7931,yes
2003-07-02,S24_3371,10135,7995,27,91,7904,yes
2003-09-05,S24_3371,10147,7995,30,121,7874,yes
2003-10-04,S24_3371,10300,7995,31,152,7843,yes
2003-10-10,S24_3371,10159,7995,50,202,7793,yes
2003-11-04,S24_3371,10169,7995,34,236,7759,yes
2003-11-12,S24_3371,10181,7995,23,259,7736,yes
2003-11-20,S24_3371,10191,7995,48,307,7688,yes
2003-12-02,S24_3371,10203,7995,34,341,7654,yes
2004-01-15,S24_3371,10211,7995,48,389,7606,yes
2004-02-22,S24_3371,10225,7995,24,413,7582,yes
2004-04-09,S24_3371,10238,7995,47,460,7535,yes
2004-06-01,S24_3371,10253,7995,24,484,7511,yes
2004-07-06,S24_3371,10266,7995,47,531,7464,yes
2004-08-02,S24_3371,10276,7995,20,551,7444,yes
2004-08-30,S24_3371,10287,7995,20,571,7424,yes
2004-10-16,S24_3371,10310,7995,38,609,7386,yes
2004-11-03,S24_3371,10320,7995,26,635,7360,yes
2004-11-17,S24_3371,10331,7995,25,660,7335,yes
2004-11-24,S24_3371,10342,7995,48,708,7287,yes
2004-12-07,S24_3371,10355,7995,44,752,7243,yes
2005-01-06,S24_3371,10363,7995,21,773,7222,yes
2005-02-10,S24_3371,10378,7995,46,819,7176,yes
2005-03-04,S24_3371,10390,7995,46,865,7130,yes
2005-04-08,S24_3371,10404,7995,49,914,7081,yes
2005-05-17,S24_3371,10419,7995,55,969,7026,yes
2003-02-17,S24_3420,10106,2902,31,31,2871,yes
2003-04-28,S24_3420,10119,2902,20,51,2851,yes
2003-06-16,S24_3420,10131,2902,29,80,2822,yes
2003-08-10,S24_3420,10143,2902,33,113,2789,yes
2003-10-06,S24_3420,10155,2902,34,147,2755,yes
2003-10-23,S24_3420,10167,2902,32,179,2723,yes
2003-11-08,S24_3420,10178,2902,27,206,2696,yes
2003-11-14,S24_3420,10186,2902,21,227,2675,yes
2003-11-27,S24_3420,10198,2902,27,254,2648,yes
2004-01-09,S24_3420,10209,2902,36,290,2612,yes
2004-02-19,S24_3420,10222,2902,43,333,2569,yes
2004-03-30,S24_3420,10234,2902,25,358,2544,yes
2004-05-08,S24_3420,10249,2902,25,383,2519,yes
2004-06-24,S24_3420,10262,2902,46,429,2473,yes
2004-07-21,S24_3420,10274,2902,24,453,2449,yes
2004-08-21,S24_3420,10284,2902,39,492,2410,yes
2004-09-15,S24_3420,10296,2902,31,523,2379,yes
2004-10-14,S24_3420,10307,2902,22,545,2357,yes
2004-11-01,S24_3420,10316,2902,47,592,2310,yes
2004-11-12,S24_3420,10328,2902,20,612,2290,yes
2004-11-23,S24_3420,10339,2902,29,641,2261,yes
2004-12-03,S24_3420,10351,2902,38,679,2223,yes
2004-12-17,S24_3420,10361,2902,34,713,2189,yes
2005-01-31,S24_3420,10373,2902,46,759,2143,yes
2005-03-01,S24_3420,10386,2902,35,794,2108,yes
2005-03-30,S24_3420,10398,2902,34,828,2074,yes
2005-04-01,S24_3420,10400,2902,38,866,2036,yes
2005-05-09,S24_3420,10415,2902,18,884,2018,yes
2003-03-18,S24_3432,10110,9446,37,37,9409,yes
2003-05-21,S24_3432,10124,9446,43,80,9366,yes
2003-07-07,S24_3432,10138,9446,21,101,9345,yes
2003-09-11,S24_3432,10148,9446,27,128,9318,yes
2003-10-05,S24_3432,10301,9446,22,150,9296,yes
2003-10-17,S24_3432,10161,9446,30,180,9266,yes
2003-11-05,S24_3432,10172,9446,22,202,9244,yes
2003-11-12,S24_3432,10182,9446,49,251,9195,yes
2003-11-20,S24_3432,10192,9446,46,297,9149,yes
2003-12-02,S24_3432,10204,9446,48,345,9101,yes
2004-01-16,S24_3432,10212,9446,46,391,9055,yes
2004-02-26,S24_3432,10226,9446,48,439,9007,yes
2004-04-13,S24_3432,10241,9446,27,466,8980,yes
2004-06-03,S24_3432,10254,9446,49,515,8931,yes
2004-07-07,S24_3432,10267,9446,43,558,8888,yes
2004-08-09,S24_3432,10279,9446,48,606,8840,yes
2004-09-01,S24_3432,10288,9446,41,647,8799,yes
2004-10-16,S24_3432,10311,9446,46,693,8753,yes
2004-11-04,S24_3432,10321,9446,21,714,8732,yes
2004-11-17,S24_3432,10332,9446,31,745,8701,yes
2004-11-29,S24_3432,10346,9446,26,771,8675,yes
2005-01-19,S24_3432,10368,9446,20,791,8655,yes
2005-02-16,S24_3432,10380,9446,34,825,8621,yes
2005-04-22,S24_3432,10407,9446,43,868,8578,yes
2005-05-29,S24_3432,10420,9446,26,894,8552,yes
2003-02-11,S24_3816,10105,6621,50,50,6571,yes
2003-04-28,S24_3816,10119,6621,35,85,6536,yes
2003-06-12,S24_3816,10129,6621,50,135,6486,yes
2003-08-10,S24_3816,10143,6621,23,158,6463,yes
2003-10-06,S24_3816,10155,6621,37,195,6426,yes
2003-10-23,S24_3816,10167,6621,29,224,6397,yes
2003-11-08,S24_3816,10178,6621,21,245,6376,yes
2003-11-14,S24_3816,10186,6621,36,281,6340,yes
2003-11-26,S24_3816,10197,6621,22,303,6318,yes
2004-01-09,S24_3816,10209,6621,22,325,6296,yes
2004-02-19,S24_3816,10222,6621,46,371,6250,yes
2004-03-30,S24_3816,10234,6621,31,402,6219,yes
2004-05-07,S24_3816,10248,6621,23,425,6196,yes
2004-06-24,S24_3816,10262,6621,49,474,6147,yes
2004-07-21,S24_3816,10273,6621,48,522,6099,yes
2004-08-20,S24_3816,10283,6621,33,555,6066,yes
2004-09-15,S24_3816,10296,6621,22,577,6044,yes
2004-10-14,S24_3816,10307,6621,22,599,6022,yes
2004-11-01,S24_3816,10316,6621,25,624,5997,yes
2004-11-09,S24_3816,10326,6621,20,644,5977,yes
2004-11-23,S24_3816,10339,6621,42,686,5935,yes
2004-12-02,S24_3816,10350,6621,25,711,5910,yes
2004-12-16,S24_3816,10360,6621,22,733,5888,yes
2005-01-31,S24_3816,10373,6621,23,756,5865,yes
2005-02-28,S24_3816,10385,6621,37,793,5828,yes
2005-03-23,S24_3816,10396,6621,37,830,5791,yes
2005-04-01,S24_3816,10400,6621,42,872,5749,yes
2005-05-06,S24_3816,10414,6621,51,923,5698,yes
2003-03-03,S24_3856,10108,6600,40,40,6560,yes
2003-05-08,S24_3856,10122,6600,43,83,6517,yes
2003-07-02,S24_3856,10135,6600,47,130,6470,yes
2003-09-05,S24_3856,10147,6600,23,153,6447,yes
2003-10-05,S24_3856,10301,6600,50,203,6397,yes
2003-10-11,S24_3856,10160,6600,35,238,6362,yes
2003-11-04,S24_3856,10170,6600,34,272,6328,yes
2003-11-12,S24_3856,10181,6600,25,297,6303,yes
2003-11-20,S24_3856,10192,6600,45,342,6258,yes
2003-12-02,S24_3856,10203,6600,47,389,6211,yes
2004-01-16,S24_3856,10212,6600,49,438,6162,yes
2004-02-22,S24_3856,10225,6600,40,478,6122,yes
2004-04-12,S24_3856,10239,6600,29,507,6093,yes
2004-06-01,S24_3856,10253,6600,39,546,6054,yes
2004-07-06,S24_3856,10266,6600,24,570,6030,yes
2004-08-06,S24_3856,10278,6600,25,595,6005,yes
2004-08-30,S24_3856,10287,6600,36,631,5969,yes
2004-10-16,S24_3856,10310,6600,45,676,5924,yes
2004-11-04,S24_3856,10321,6600,26,702,5898,yes
2004-11-17,S24_3856,10331,6600,21,723,5877,yes
2004-11-24,S24_3856,10342,6600,42,765,5835,yes
2004-12-07,S24_3856,10355,6600,32,797,5803,yes
2005-01-06,S24_3856,10363,6600,31,828,5772,yes
2005-02-10,S24_3856,10378,6600,33,861,5739,yes
2005-03-04,S24_3856,10390,6600,45,906,5694,yes
2005-04-14,S24_3856,10405,6600,76,982,5618,yes
2005-05-17,S24_3856,10419,6600,70,1052,5548,yes
2003-02-17,S24_3949,10106,6812,50,50,6762,yes
2003-04-28,S24_3949,10119,6812,28,78,6734,yes
2003-06-16,S24_3949,10131,6812,50,128,6684,yes
2003-08-10,S24_3949,10143,6812,28,156,6656,yes
2003-10-06,S24_3949,10155,6812,44,200,6612,yes
2003-10-28,S24_3949,10168,6812,27,227,6585,yes
2003-11-08,S24_3949,10178,6812,30,257,6555,yes
2003-11-15,S24_3949,10187,6812,43,300,6512,yes
2003-11-27,S24_3949,10198,6812,43,343,6469,yes
2004-01-12,S24_3949,10210,6812,29,372,6440,yes
2004-02-19,S24_3949,10222,6812,48,420,6392,yes
2004-04-02,S24_3949,10235,6812,33,453,6359,yes
2004-05-11,S24_3949,10250,6812,40,493,6319,yes
2004-06-24,S24_3949,10262,6812,48,541,6271,yes
2004-07-23,S24_3949,10275,6812,41,582,6230,yes
2004-08-21,S24_3949,10284,6812,21,603,6209,yes
2004-09-15,S24_3949,10296,6812,32,635,6177,yes
2004-10-15,S24_3949,10308,6812,43,678,6134,yes
2004-11-01,S24_3949,10316,6812,30,708,6104,yes
2004-11-12,S24_3949,10328,6812,35,743,6069,yes
2004-11-23,S24_3949,10339,6812,45,788,6024,yes
2004-12-03,S24_3949,10351,6812,34,822,5990,yes
2004-12-17,S24_3949,10361,6812,26,848,5964,yes
2005-01-31,S24_3949,10373,6812,39,887,5925,yes
2005-03-01,S24_3949,10386,6812,41,928,5884,yes
2005-03-30,S24_3949,10398,6812,41,969,5843,yes
2005-04-03,S24_3949,10401,6812,64,1033,5779,yes
2005-05-10,S24_3949,10416,6812,18,1051,5761,yes
2003-01-06,S24_3969,10100,2081,49,49,2032,yes
2003-03-18,S24_3969,10110,2081,48,97,1984,yes
2003-05-21,S24_3969,10124,2081,46,143,1938,yes
2003-07-07,S24_3969,10138,2081,29,172,1909,yes
2003-09-12,S24_3969,10149,2081,26,198,1883,yes
2003-10-18,S24_3969,10162,2081,37,235,1846,yes
2003-11-05,S24_3969,10173,2081,35,270,1811,yes
2003-11-12,S24_3969,10182,2081,23,293,1788,yes
2003-11-21,S24_3969,10193,2081,22,315,1766,yes
2003-12-02,S24_3969,10204,2081,39,354,1727,yes
2004-01-26,S24_3969,10214,2081,44,398,1683,yes
2004-03-02,S24_3969,10227,2081,27,425,1656,yes
2004-04-20,S24_3969,10242,2081,46,471,1610,yes
2004-06-03,S24_3969,10254,2081,20,491,1590,yes
2004-07-12,S24_3969,10268,2081,30,521,1560,yes
2004-08-17,S24_3969,10280,2081,33,554,1527,yes
2004-09-01,S24_3969,10288,2081,33,587,1494,yes
2004-10-06,S24_3969,10303,2081,24,611,1470,yes
2004-10-21,S24_3969,10312,2081,31,642,1439,yes
2004-11-17,S24_3969,10332,2081,41,683,1398,yes
2004-11-29,S24_3969,10346,2081,22,705,1376,yes
2005-01-19,S24_3969,10368,2081,46,751,1330,yes
2005-02-16,S24_3969,10380,2081,43,794,1287,yes
2005-04-22,S24_3969,10408,2081,15,809,1272,yes
2005-05-29,S24_3969,10420,2081,15,824,1257,yes
2003-01-31,S24_4048,10104,6582,26,26,6556,yes
2003-04-04,S24_4048,10115,6582,44,70,6512,yes
2003-06-03,S24_4048,10127,6582,20,90,6492,yes
2003-08-01,S24_4048,10141,6582,40,130,6452,yes
2003-09-25,S24_4048,10152,6582,23,153,6429,yes
2003-10-22,S24_4048,10165,6582,24,177,6405,yes
2003-11-06,S24_4048,10176,6582,29,206,6376,yes
2003-11-14,S24_4048,10184,6582,49,255,6327,yes
2003-11-25,S24_4048,10195,6582,34,289,6293,yes
2003-12-09,S24_4048,10207,6582,28,317,6265,yes
2004-02-12,S24_4048,10220,6582,37,354,6228,yes
2004-03-15,S24_4048,10230,6582,45,399,6183,yes
2004-05-05,S24_4048,10246,6582,46,445,6137,yes
2004-06-16,S24_4048,10260,6582,23,468,6114,yes
2004-07-20,S24_4048,10271,6582,22,490,6092,yes
2004-08-20,S24_4048,10282,6582,39,529,6053,yes
2004-09-08,S24_4048,10292,6582,27,556,6026,yes
2004-10-13,S24_4048,10305,6582,36,592,5990,yes
2004-10-22,S24_4048,10314,6582,38,630,5952,yes
2004-11-05,S24_4048,10325,6582,44,674,5908,yes
2004-11-20,S24_4048,10336,6582,31,705,5877,yes
2004-12-01,S24_4048,10349,6582,23,728,5854,yes
2004-12-15,S24_4048,10359,6582,22,750,5832,yes
2005-01-23,S24_4048,10371,6582,28,778,5804,yes
2005-02-22,S24_4048,10383,6582,21,799,5783,yes
2005-03-15,S24_4048,10394,6582,37,836,5746,yes
2005-05-03,S24_4048,10412,6582,31,867,5715,yes
2003-01-29,S24_4258,10103,4710,25,25,4685,yes
2003-03-25,S24_4258,10111,4710,26,51,4659,yes
2003-05-28,S24_4258,10126,4710,34,85,4625,yes
2003-07-16,S24_4258,10139,4710,29,114,4596,yes
2003-09-12,S24_4258,10149,4710,20,134,4576,yes
2003-10-20,S24_4258,10163,4710,42,176,4534,yes
2003-11-05,S24_4258,10173,4710,22,198,4512,yes
2003-11-13,S24_4258,10183,4710,47,245,4465,yes
2003-11-21,S24_4258,10193,4710,20,265,4445,yes
2003-12-05,S24_4258,10206,4710,33,298,4412,yes
2004-01-29,S24_4258,10215,4710,39,337,4373,yes
2004-03-10,S24_4258,10228,4710,33,370,4340,yes
2004-04-29,S24_4258,10244,4710,40,410,4300,yes
2004-06-14,S24_4258,10257,4710,46,456,4254,yes
2004-07-16,S24_4258,10269,4710,48,504,4206,yes
2004-08-17,S24_4258,10280,4710,21,525,4185,yes
2004-09-07,S24_4258,10290,4710,45,570,4140,yes
2004-10-11,S24_4258,10304,4710,33,603,4107,yes
2004-10-21,S24_4258,10312,4710,44,647,4063,yes
2004-11-01,S24_4258,10348,4710,39,686,4024,yes
2004-11-05,S24_4258,10324,4710,33,719,3991,yes
2004-11-18,S24_4258,10333,4710,39,758,3952,yes
2004-12-10,S24_4258,10358,4710,41,799,3911,yes
2005-01-20,S24_4258,10369,4710,40,839,3871,yes
2005-02-17,S24_4258,10382,4710,33,872,3838,yes
2005-03-11,S24_4258,10393,4710,33,905,3805,yes
2005-04-29,S24_4258,10410,4710,50,955,3755,yes
2005-05-30,S24_4258,10423,4710,28,983,3727,yes
2003-02-17,S24_4278,10106,2756,26,26,2730,yes
2003-04-29,S24_4278,10120,2756,29,55,2701,yes
2003-06-27,S24_4278,10133,2756,46,101,2655,yes
2003-08-25,S24_4278,10145,2756,33,134,2622,yes
2003-10-09,S24_4278,10157,2756,33,167,2589,yes
2003-10-28,S24_4278,10168,2756,48,215,2541,yes
2003-11-11,S24_4278,10179,2756,27,242,2514,yes
2003-11-15,S24_4278,10187,2756,33,275,2481,yes
2003-12-01,S24_4278,10200,2756,39,314,2442,yes
2004-01-12,S24_4278,10210,2756,40,354,2402,yes
2004-02-20,S24_4278,10223,2756,23,377,2379,yes
2004-04-02,S24_4278,10235,2756,40,417,2339,yes
2004-05-11,S24_4278,10250,2756,37,454,2302,yes
2004-06-28,S24_4278,10263,2756,24,478,2278,yes
2004-07-23,S24_4278,10275,2756,27,505,2251,yes
2004-08-21,S24_4278,10284,2756,21,526,2230,yes
2004-09-16,S24_4278,10297,2756,23,549,2207,yes
2004-10-15,S24_4278,10308,2756,44,593,2163,yes
2004-11-02,S24_4278,10317,2756,35,628,2128,yes
2004-11-12,S24_4278,10328,2756,43,671,2085,yes
2004-11-24,S24_4278,10340,2756,40,711,2045,yes
2004-12-04,S24_4278,10353,2756,35,746,2010,yes
2004-12-17,S24_4278,10361,2756,25,771,1985,yes
2005-02-03,S24_4278,10375,2756,43,814,1942,yes
2005-03-01,S24_4278,10386,2756,50,864,1892,yes
2005-03-30,S24_4278,10398,2756,45,909,1847,yes
2005-04-03,S24_4278,10401,2756,52,961,1795,yes
2005-05-10,S24_4278,10416,2756,48,1009,1747,yes
2003-03-03,S24_4620,10108,7869,31,31,7838,yes
2003-05-08,S24_4620,10122,7869,29,60,7809,yes
2003-07-02,S24_4620,10135,7869,23,83,7786,yes
2003-09-05,S24_4620,10147,7869,31,114,7755,yes
2003-10-10,S24_4620,10159,7869,23,137,7732,yes
2003-11-04,S24_4620,10169,7869,24,161,7708,yes
2003-11-11,S24_4620,10180,7869,28,189,7680,yes
2003-11-20,S24_4620,10191,7869,44,233,7636,yes
2003-12-02,S24_4620,10202,7869,50,283,7586,yes
2004-01-15,S24_4620,10211,7869,22,305,7564,yes
2004-02-22,S24_4620,10225,7869,46,351,7518,yes
2004-04-09,S24_4620,10238,7869,22,373,7496,yes
2004-05-26,S24_4620,10252,7869,38,411,7458,yes
2004-06-30,S24_4620,10264,7869,47,458,7411,yes
2004-08-02,S24_4620,10276,7869,48,506,7363,yes
2004-08-30,S24_4620,10287,7869,40,546,7323,yes
2004-09-30,S24_4620,10299,7869,32,578,7291,yes
2004-10-16,S24_4620,10310,7869,49,627,7242,yes
2004-11-03,S24_4620,10319,7869,43,670,7199,yes
2004-11-17,S24_4620,10331,7869,41,711,7158,yes
2004-11-24,S24_4620,10343,7869,30,741,7128,yes
2004-12-07,S24_4620,10355,7869,28,769,7100,yes
2005-01-06,S24_4620,10363,7869,43,812,7057,yes
2005-02-10,S24_4620,10378,7869,41,853,7016,yes
2005-03-04,S24_4620,10390,7869,30,883,6986,yes
2005-04-08,S24_4620,10404,7869,48,931,6938,yes
2005-05-16,S24_4620,10418,7869,10,941,6928,yes
2003-01-29,S32_1268,10103,5099,31,31,5068,yes
2003-04-01,S32_1268,10114,5099,32,63,5036,yes
2003-05-28,S32_1268,10126,5099,43,106,4993,yes
2003-07-24,S32_1268,10140,5099,26,132,4967,yes
2003-09-21,S32_1268,10151,5099,27,159,4940,yes
2003-10-21,S32_1268,10164,5099,24,183,4916,yes
2003-11-06,S32_1268,10175,5099,22,205,4894,yes
2003-11-14,S32_1268,10184,5099,46,251,4848,yes
2003-11-25,S32_1268,10194,5099,37,288,4811,yes
2003-12-09,S32_1268,10207,5099,49,337,4762,yes
2004-02-04,S32_1268,10217,5099,21,358,4741,yes
2004-03-11,S32_1268,10229,5099,25,383,4716,yes
2004-05-04,S32_1268,10245,5099,37,420,4679,yes
2004-06-15,S32_1268,10259,5099,45,465,4634,yes
2004-07-19,S32_1268,10270,5099,32,497,4602,yes
2004-08-19,S32_1268,10281,5099,29,526,4573,yes
2004-09-08,S32_1268,10291,5099,26,552,4547,yes
2004-10-13,S32_1268,10305,5099,28,580,4519,yes
2004-10-22,S32_1268,10313,5099,27,607,4492,yes
2004-11-01,S32_1268,10348,5099,42,649,4450,yes
2004-11-05,S32_1268,10324,5099,20,669,4430,yes
2004-11-19,S32_1268,10335,5099,44,713,4386,yes
2004-12-10,S32_1268,10358,5099,41,754,4345,yes
2005-01-23,S32_1268,10371,5099,26,780,4319,yes
2005-02-17,S32_1268,10382,5099,26,806,4293,yes
2005-03-11,S32_1268,10393,5099,38,844,4255,yes
2005-05-01,S32_1268,10411,5099,26,870,4229,yes
2005-05-31,S32_1268,10425,5099,41,911,4188,yes
2003-02-24,S32_1374,10107,178,20,20,158,yes
2003-04-29,S32_1374,10120,178,22,42,136,yes
2003-06-27,S32_1374,10133,178,23,65,113,yes
2003-08-25,S32_1374,10145,178,33,98,80,yes
2003-10-09,S32_1374,10157,178,34,132,46,yes
2003-10-28,S32_1374,10168,178,28,160,18,no
2003-11-11,S32_1374,10179,178,45,205,-27,no
2003-11-18,S32_1374,10188,178,44,249,-71,no
2003-12-01,S32_1374,10200,178,35,284,-106,no
2004-01-12,S32_1374,10210,178,46,330,-152,no
2004-02-20,S32_1374,10223,178,21,351,-173,no
2004-04-02,S32_1374,10235,178,41,392,-214,no
2004-05-11,S32_1374,10250,178,31,423,-245,no
2004-06-28,S32_1374,10263,178,31,454,-276,no
2004-07-23,S32_1374,10275,178,23,477,-299,no
2004-08-27,S32_1374,10285,178,37,514,-336,no
2004-09-16,S32_1374,10297,178,26,540,-362,no
2004-10-15,S32_1374,10308,178,24,564,-386,no
2004-11-02,S32_1374,10318,178,47,611,-433,no
2004-11-15,S32_1374,10329,178,45,656,-478,no
2004-11-24,S32_1374,10340,178,55,711,-533,no
2004-12-04,S32_1374,10353,178,46,757,-579,no
2005-01-06,S32_1374,10363,178,50,807,-629,no
2005-02-03,S32_1374,10375,178,37,844,-666,no
2005-03-02,S32_1374,10387,178,44,888,-710,no
2005-04-01,S32_1374,10399,178,32,920,-742,no
2005-04-03,S32_1374,10401,178,49,969,-791,no
2005-05-10,S32_1374,10416,178,45,1014,-836,no
2003-03-03,S32_2206,10108,9241,27,27,9214,yes
2003-05-08,S32_2206,10122,9241,31,58,9183,yes
2003-07-02,S32_2206,10135,9241,33,91,9150,yes
2003-08-25,S32_2206,10145,9241,31,122,9119,yes
2003-10-10,S32_2206,10159,9241,35,157,9084,yes
2003-11-04,S32_2206,10169,9241,26,183,9058,yes
2003-11-11,S32_2206,10180,9241,34,217,9024,yes
2003-11-19,S32_2206,10190,9241,46,263,8978,yes
2003-12-02,S32_2206,10202,9241,27,290,8951,yes
2004-01-15,S32_2206,10211,9241,41,331,8910,yes
2004-02-21,S32_2206,10224,9241,43,374,8867,yes
2004-04-05,S32_2206,10237,9241,26,400,8841,yes
2004-05-26,S32_2206,10252,9241,36,436,8805,yes
2004-06-30,S32_2206,10264,9241,20,456,8785,yes
2004-08-02,S32_2206,10276,9241,27,483,8758,yes
2004-08-27,S32_2206,10285,9241,37,520,8721,yes
2004-09-30,S32_2206,10299,9241,24,544,8697,yes
2004-10-16,S32_2206,10310,9241,36,580,8661,yes
2004-11-03,S32_2206,10319,9241,29,609,8632,yes
2004-11-17,S32_2206,10331,9241,28,637,8604,yes
2004-11-24,S32_2206,10343,9241,29,666,8575,yes
2004-12-07,S32_2206,10355,9241,38,704,8537,yes
2005-01-06,S32_2206,10364,9241,48,752,8489,yes
2005-02-10,S32_2206,10378,9241,40,792,8449,yes
2005-03-04,S32_2206,10390,9241,41,833,8408,yes
2005-04-08,S32_2206,10403,9241,30,863,8378,yes
2005-05-16,S32_2206,10418,9241,43,906,8335,yes
2003-01-31,S32_2509,10104,2874,35,35,2839,yes
2003-04-01,S32_2509,10114,2874,28,63,2811,yes
2003-06-03,S32_2509,10127,2874,45,108,2766,yes
2003-08-01,S32_2509,10141,2874,24,132,2742,yes
2003-09-21,S32_2509,10151,2874,41,173,2701,yes
2003-10-22,S32_2509,10165,2874,48,221,2653,yes
2003-11-06,S32_2509,10175,2874,50,271,2603,yes
2003-11-14,S32_2509,10184,2874,33,304,2570,yes
2003-11-25,S32_2509,10195,2874,32,336,2538,yes
2003-12-09,S32_2509,10207,2874,27,363,2511,yes
2004-02-10,S32_2509,10219,2874,35,398,2476,yes
2004-03-11,S32_2509,10229,2874,23,421,2453,yes
2004-05-05,S32_2509,10246,2874,35,456,2418,yes
2004-06-15,S32_2509,10259,2874,40,496,2378,yes
2004-07-20,S32_2509,10271,2874,35,531,2343,yes
2004-08-19,S32_2509,10281,2874,31,562,2312,yes
2004-09-08,S32_2509,10292,2874,50,612,2262,yes
2004-10-13,S32_2509,10305,2874,40,652,2222,yes
2004-10-22,S32_2509,10313,2874,38,690,2184,yes
2004-11-05,S32_2509,10325,2874,38,728,2146,yes
2004-11-19,S32_2509,10335,2874,40,768,2106,yes
2004-12-01,S32_2509,10349,2874,33,801,2073,yes
2004-12-15,S32_2509,10359,2874,36,837,2037,yes
2005-01-23,S32_2509,10371,2874,20,857,2017,yes
2005-02-22,S32_2509,10383,2874,32,889,1985,yes
2005-03-15,S32_2509,10394,2874,36,925,1949,yes
2005-05-03,S32_2509,10412,2874,19,944,1930,yes
2005-05-31,S32_2509,10425,2874,11,955,1919,yes
2003-01-31,S32_3207,10104,8601,49,49,8552,yes
2003-04-11,S32_3207,10116,8601,27,76,8525,yes
2003-06-03,S32_3207,10127,8601,29,105,8496,yes
2003-08-08,S32_3207,10142,8601,42,147,8454,yes
2003-09-25,S32_3207,10152,8601,33,180,8421,yes
2003-10-22,S32_3207,10165,8601,44,224,8377,yes
2003-11-06,S32_3207,10176,8601,22,246,8355,yes
2003-11-14,S32_3207,10184,8601,48,294,8307,yes
2003-11-25,S32_3207,10195,8601,33,327,8274,yes
2003-12-09,S32_3207,10207,8601,45,372,8229,yes
2004-02-12,S32_3207,10220,8601,20,392,8209,yes
2004-03-15,S32_3207,10230,8601,46,438,8163,yes
2004-05-05,S32_3207,10247,8601,40,478,8123,yes
2004-06-16,S32_3207,10260,8601,27,505,8096,yes
2004-07-20,S32_3207,10272,8601,45,550,8051,yes
2004-08-20,S32_3207,10282,8601,36,586,8015,yes
2004-09-08,S32_3207,10292,8601,31,617,7984,yes
2004-10-14,S32_3207,10306,8601,46,663,7938,yes
2004-10-22,S32_3207,10314,8601,35,698,7903,yes
2004-11-05,S32_3207,10325,8601,28,726,7875,yes
2004-11-20,S32_3207,10336,8601,31,757,7844,yes
